user_crm_id,Frequency,Monetary,F_Score,M_Score,Tally
5043999,6,179.48,2,3,5
5044059,1,15,1,1,2
5044074,1,29,1,2,3
5044110,1,17,1,1,2
5044130,2,11.99,2,1,3
5044140,1,45,1,2,3
5044160,1,21.99,1,1,2
5044193,1,55,1,3,4
5044204,1,30,1,2,3
5044207,1,12.99,1,1,2
5044235,1,62.5,1,3,4
5044238,4,67.47,2,3,5
5044264,2,65,2,3,5
5044268,1,42.5,1,2,3
5044283,3,130,2,3,5
5044314,1,85,1,3,4
5044359,1,10.99,1,1,2
5044408,1,40.5,1,2,3
5044520,8,115.97,2,3,5
5044545,2,95,2,3,5
5044582,1,27,1,2,3
5044584,1,17.49,1,1,2
5044596,1,40,1,2,3
5044631,1,9.49,1,1,2
5044642,1,34.99,1,2,3
5044654,1,45,1,2,3
5044671,1,140,1,3,4
5044701,2,209,2,3,5
5044713,1,15,1,1,2
5044771,1,20.19,1,1,2
5044790,3,133.89,2,3,5
5044807,1,55,1,3,4
5044845,1,42.5,1,2,3
5044871,1,46.75,1,2,3
5044872,1,54,1,3,4
5044885,1,75,1,3,4
5044913,1,8.49,1,1,2
5044921,1,42,1,2,3
5044950,3,96,2,3,5
5044994,1,20,1,1,2
5045018,1,24.99,1,2,3
5045021,1,30,1,2,3
5045049,2,59.99,2,3,5
5045054,1,12.99,1,1,2
5045058,1,145,1,3,4
5045094,1,19.99,1,1,2
5045193,1,10.99,1,1,2
5045200,1,6.99,1,1,2
5045211,1,85,1,3,4
5045271,1,60,1,3,4
5045323,7,245.92,2,3,5
5045377,1,45,1,2,3
5045408,1,22.49,1,1,2
5045437,1,17.5,1,1,2
5045448,3,41.47,2,2,4
5045485,1,30,1,2,3
5045489,1,28.9,1,2,3
5045494,1,50,1,2,3
5045522,1,14.99,1,1,2
5045525,1,66,1,3,4
5045554,1,30,1,2,3
5045560,1,30,1,2,3
5045580,6,305.48,2,3,5
5045582,1,60,1,3,4
5045604,1,5.99,1,1,2
5045606,1,85.5,1,3,4
5045642,1,44.99,1,2,3
5045667,1,32.5,1,2,3
5045676,3,86.5,2,3,5
5045715,1,24.25,1,1,2
5045751,1,25,1,2,3
5045758,1,125,1,3,4
5045804,1,35,1,2,3
5045814,5,425,2,3,5
5045824,1,14.99,1,1,2
5045856,2,43.98,2,2,4
5045863,2,30.49,2,2,4
5045966,3,31.97,2,2,4
5046047,2,470,2,3,5
5046093,1,11.99,1,1,2
5046115,1,15,1,1,2
5046161,2,43.75,2,2,4
5046214,1,12.99,1,1,2
5046220,1,19,1,1,2
5046284,3,69.98,2,3,5
5046304,1,5.99,1,1,2
5046339,1,45,1,2,3
5046374,1,50,1,2,3
5046499,1,30,1,2,3
5046528,1,11.99,1,1,2
5046554,2,86.5,2,3,5
5046595,2,22.98,2,1,3
5046619,1,75,1,3,4
5046664,2,35.48,2,2,4
5046682,1,24.99,1,2,3
5046689,1,234,1,3,4
5046724,2,90,2,3,5
5046742,2,135,2,3,5
5046809,1,24.99,1,1,2
5046812,2,135,2,3,5
5046844,2,87.5,2,3,5
5047026,1,30,1,2,3
5047053,1,130,1,3,4
5047068,2,57.49,2,3,5
5047128,1,19.99,1,1,2
5047156,2,25.99,2,2,4
5047179,1,10.99,1,1,2
5047208,1,36.13,1,2,3
5047227,2,90,2,3,5
5047258,1,15,1,1,2
5047259,2,23.98,2,1,3
5047260,1,110,1,3,4
5047266,1,14.49,1,1,2
5047296,1,20,1,1,2
5047322,1,19.99,1,1,2
5047323,1,12.99,1,1,2
5047332,1,65,1,3,4
5047377,1,78,1,3,4
5047393,3,55.98,2,3,5
5047468,1,30,1,2,3
5047505,2,80.75,2,3,5
5047520,1,67.5,1,3,4
5047523,1,102.5,1,3,4
5047557,1,60,1,3,4
5047589,1,265,1,3,4
5047625,1,47.5,1,2,3
5047634,1,44.5,1,2,3
5047706,1,65,1,3,4
5047754,1,12.99,1,1,2
5047790,1,29.99,1,2,3
5047807,1,10.49,1,1,2
5047881,1,110,1,3,4
5047899,2,125,2,3,5
5047912,1,10.99,1,1,2
5047914,1,45,1,2,3
5047926,1,22.5,1,1,2
5047956,1,25,1,2,3
5047986,1,35,1,2,3
5048025,2,88.75,2,3,5
5048026,2,95,2,3,5
5048033,1,58.5,1,3,4
5048060,1,14.99,1,1,2
5048111,1,35,1,2,3
5048149,1,25,1,2,3
5048151,1,14.24,1,1,2
5048171,1,39.99,1,2,3
5048213,2,67,2,3,5
5048243,1,52.5,1,3,4
5048351,1,15,1,1,2
5048368,1,47.5,1,2,3
5048378,1,27,1,2,3
5048411,1,29.75,1,2,3
5048443,1,107.5,1,3,4
5048478,1,11.99,1,1,2
5048483,1,15,1,1,2
5048547,1,30,1,2,3
5048649,1,60,1,3,4
5048650,1,11.99,1,1,2
5048706,1,90,1,3,4
5048740,1,47.5,1,2,3
5048764,1,85,1,3,4
5048766,1,49.5,1,2,3
5048797,5,181.93,2,3,5
5048858,1,50,1,3,4
5048897,3,102.48,2,3,5
5048928,1,50,1,2,3
5048942,2,25.99,2,2,4
5048957,1,27,1,2,3
5049005,1,15,1,1,2
5049011,3,155,2,3,5
5049140,1,11.99,1,1,2
5049157,1,24.99,1,2,3
5049166,2,36.49,2,2,4
5049182,1,12.99,1,1,2
5049268,2,120,2,3,5
5049269,1,45,1,2,3
5049276,2,30.48,2,2,4
5049284,1,22.95,1,1,2
5049314,2,60.5,2,3,5
5049327,1,14.99,1,1,2
5049342,1,16.99,1,1,2
5049343,2,102.43,2,3,5
5049397,1,24,1,1,2
5049403,1,22.99,1,1,2
5049424,1,34.99,1,2,3
5049468,1,55,1,3,4
5049482,2,150,2,3,5
5049523,3,26.47,2,2,4
5049571,1,29.99,1,2,3
5049593,1,14.99,1,1,2
5049630,2,40.48,2,2,4
5049822,1,14.99,1,1,2
5049824,1,7.99,1,1,2
5049866,4,69.24,2,3,5
5049875,2,59,2,3,5
5049880,1,45,1,2,3
5049907,4,82.99,2,3,5
5049912,1,48.6,1,2,3
5049963,1,45,1,2,3
5049981,1,30,1,2,3
5050002,1,14.99,1,1,2
5050074,2,17.98,2,1,3
5050079,1,60,1,3,4
5050162,1,36,1,2,3
5050165,1,11.99,1,1,2
5050184,2,65,2,3,5
5050197,1,76.5,1,3,4
5050239,1,14.99,1,1,2
5050248,1,6.49,1,1,2
5050269,1,45,1,2,3
5050352,1,15,1,1,2
5050413,1,20,1,1,2
5050446,1,6,1,1,2
5050502,1,30,1,2,3
5050507,1,29.99,1,2,3
5050509,1,20,1,1,2
5050510,2,119.49,2,3,5
5050560,1,55,1,3,4
5050579,1,58.5,1,3,4
5050597,1,25,1,2,3
5050631,1,23,1,1,2
5050654,2,79.99,2,3,5
5050695,1,240,1,3,4
5050714,1,90,1,3,4
5050742,1,36,1,2,3
5050754,1,30,1,2,3
5050762,1,39,1,2,3
5050810,1,20,1,1,2
5050854,1,34,1,2,3
5050965,2,29.99,2,2,4
5050971,1,15,1,1,2
5051060,1,30.6,1,2,3
5051139,1,26,1,2,3
5051227,1,36,1,2,3
5051240,1,63,1,3,4
5051245,1,6.99,1,1,2
5051267,2,250.5,2,3,5
5051295,2,40.49,2,2,4
5051301,1,40,1,2,3
5051310,1,48,1,2,3
5051316,1,17.5,1,1,2
5051395,1,62.5,1,3,4
5051427,1,27.49,1,2,3
5051449,1,25,1,2,3
5051450,1,5.99,1,1,2
5051490,1,50,1,2,3
5051496,1,25,1,2,3
5051500,1,30,1,2,3
5051561,1,54,1,3,4
5051724,1,40.5,1,2,3
5051726,1,92.5,1,3,4
5051802,1,25.99,1,2,3
5051851,1,29.99,1,2,3
5051931,2,39.24,2,2,4
5051978,1,16,1,1,2
5052045,1,20,1,1,2
5052049,2,36.99,2,2,4
5052086,1,30,1,2,3
5052092,1,195,1,3,4
5052170,2,53,2,3,5
5052180,2,60,2,3,5
5052268,1,24,1,1,2
5052293,2,34.99,2,2,4
5052320,1,42.5,1,2,3
5052323,2,120,2,3,5
5052406,1,14.99,1,1,2
5052474,1,34.99,1,2,3
5052484,1,115,1,3,4
5052546,1,25.49,1,2,3
5052571,1,47.25,1,2,3
5052623,6,139.31,2,3,5
5052638,1,20,1,1,2
5052711,9,290.98,2,3,5
5052800,2,107.25,2,3,5
5052813,1,20,1,1,2
5052836,1,35,1,2,3
5052850,1,12.99,1,1,2
5052883,1,34.99,1,2,3
5052921,3,74.98,2,3,5
5052927,1,20,1,1,2
5052991,2,146.25,2,3,5
5052998,1,30,1,2,3
5053061,1,15,1,1,2
5053243,2,58.99,2,3,5
5053316,1,25,1,2,3
5053428,1,11.99,1,1,2
5053467,1,14.24,1,1,2
5053524,1,8,1,1,2
5053557,1,15,1,1,2
5053568,2,40.48,2,2,4
5053594,2,99.99,2,3,5
5053601,1,30,1,2,3
5053620,2,130.5,2,3,5
5053652,2,59.99,2,3,5
5053667,1,31.5,1,2,3
5053710,2,39.99,2,2,4
5053711,3,103.99,2,3,5
5053736,1,90,1,3,4
5053804,2,60,2,3,5
5053882,1,20,1,1,2
5053902,3,60,2,3,5
5053914,1,16,1,1,2
5053924,1,15,1,1,2
5053956,1,42.5,1,2,3
5054000,1,45,1,2,3
5054032,1,19.99,1,1,2
5054096,2,42.49,2,2,4
5054125,2,62.5,2,3,5
5054286,1,8.99,1,1,2
5054289,7,171.24,2,3,5
5054300,1,35,1,2,3
5054348,1,22.49,1,1,2
5054357,1,85,1,3,4
5054380,1,22.5,1,1,2
5054420,1,45,1,2,3
5054436,2,12.58,2,1,3
5054471,1,10.49,1,1,2
5054497,1,12.99,1,1,2
5054522,1,28,1,2,3
5054564,1,80,1,3,4
5054585,1,11.49,1,1,2
5054643,1,45,1,2,3
5054656,1,24.99,1,1,2
5054683,2,104,2,3,5
5054721,2,117.5,2,3,5
5054732,1,72.25,1,3,4
5054733,1,67.5,1,3,4
5054793,1,22.75,1,1,2
5054795,1,95,1,3,4
5054809,1,14.24,1,1,2
5054836,1,6.99,1,1,2
5054845,3,177.49,2,3,5
5054886,1,40,1,2,3
5054902,1,46.75,1,2,3
5054971,1,65,1,3,4
5054994,2,84.99,2,3,5
5055000,3,98.99,2,3,5
5055083,2,55.1,2,3,5
5055087,1,50,1,2,3
5055089,1,22.95,1,1,2
5055121,1,75,1,3,4
5055185,3,62.24,2,3,5
5055186,1,24.99,1,1,2
5055188,2,47.49,2,2,4
5055189,4,135.99,2,3,5
5055220,1,20,1,1,2
5055230,1,15,1,1,2
5055324,1,35,1,2,3
5055370,1,15,1,1,2
5055429,1,40,1,2,3
5055483,3,69.73,2,3,5
5055535,1,31,1,2,3
5055542,2,75,2,3,5
5055650,1,16,1,1,2
5055651,2,30.98,2,2,4
5055673,1,60,1,3,4
5055685,1,27.9,1,2,3
5055693,1,10.49,1,1,2
5055709,2,23.98,2,1,3
5055711,1,180,1,3,4
5055745,1,6.49,1,1,2
5055765,1,15.49,1,1,2
5055771,1,22.5,1,1,2
5055779,1,31.5,1,2,3
5055804,1,20.99,1,1,2
5055826,1,49.5,1,2,3
5055865,1,19.99,1,1,2
5055869,1,90,1,3,4
5055880,1,12.99,1,1,2
5055968,1,15,1,1,2
5056007,2,80,2,3,5
5056037,1,30,1,2,3
5056066,2,72.5,2,3,5
5056153,1,22,1,1,2
5056159,1,45,1,2,3
5056187,4,111.79,2,3,5
5056190,1,44.63,1,2,3
5056206,4,127,2,3,5
5056253,1,19.99,1,1,2
5056257,1,16.99,1,1,2
5056320,1,51,1,3,4
5056326,1,20,1,1,2
5056356,3,48.5,2,2,4
5056393,2,125,2,3,5
5056454,1,20,1,1,2
5056540,1,6.99,1,1,2
5056549,1,59.5,1,3,4
5056621,1,65,1,3,4
5056636,3,147.49,2,3,5
5056683,1,34.8,1,2,3
5056706,1,22.49,1,1,2
5056715,5,113.22,2,3,5
5056741,1,130,1,3,4
5056754,1,15,1,1,2
5056778,1,33.25,1,2,3
5056781,1,37,1,2,3
5056838,1,30,1,2,3
5056854,1,15,1,1,2
5056889,1,76.5,1,3,4
5056895,1,3.99,1,1,2
5057074,1,70.75,1,3,4
5057110,3,49.83,2,2,4
5057112,1,24.99,1,1,2
5057122,1,46.75,1,2,3
5057150,1,17.5,1,1,2
5057173,1,23.74,1,1,2
5057182,1,22.5,1,1,2
5057279,1,9.99,1,1,2
5057293,1,27.74,1,2,3
5057313,1,6.99,1,1,2
5057316,3,86,2,3,5
5057331,1,9.99,1,1,2
5057425,1,25,1,2,3
5057458,1,30,1,2,3
5057475,2,40,2,2,4
5057582,1,15,1,1,2
5057593,5,194.98,2,3,5
5057709,2,53.5,2,3,5
5057751,1,8.99,1,1,2
5057768,1,135,1,3,4
5057856,1,34,1,2,3
5057894,1,35,1,2,3
5057940,2,81,2,3,5
5058028,3,101.25,2,3,5
5058055,4,86,2,3,5
5058062,1,6.99,1,1,2
5058087,1,45,1,2,3
5058121,2,100,2,3,5
5058127,1,85,1,3,4
5058179,1,46.75,1,2,3
5058215,1,12.99,1,1,2
5058253,1,16.29,1,1,2
5058254,2,61.25,2,3,5
5058268,2,59.5,2,3,5
5058271,1,24.99,1,1,2
5058292,1,62.5,1,3,4
5058355,1,65,1,3,4
5058378,2,59.75,2,3,5
5058485,1,15.5,1,1,2
5058520,1,33,1,2,3
5058543,3,98,2,3,5
5058606,1,12.99,1,1,2
5058726,1,15,1,1,2
5058732,2,43.99,2,2,4
5058749,1,12.99,1,1,2
5058751,1,67.5,1,3,4
5058759,1,8.99,1,1,2
5058762,1,15.49,1,1,2
5058831,1,36,1,2,3
5058865,1,30,1,2,3
5058879,2,55.99,2,3,5
5058899,1,35,1,2,3
5058984,2,41,2,2,4
5058987,1,20,1,1,2
5059005,1,25,1,2,3
5059020,1,126,1,3,4
5059045,3,265.99,2,3,5
5059140,1,35,1,2,3
5059143,1,60,1,3,4
5059202,2,114.5,2,3,5
5059248,1,68.5,1,3,4
5059258,2,61,2,3,5
5059268,2,39.99,2,2,4
5059283,1,20,1,1,2
5059323,1,54,1,3,4
5059331,2,62.49,2,3,5
5059343,6,107.46,2,3,5
5059355,2,45.49,2,2,4
5059363,1,35,1,2,3
5059373,1,19.99,1,1,2
5059457,1,55,1,3,4
5059568,1,60,1,3,4
5059581,2,68,2,3,5
5059612,1,32.5,1,2,3
5059632,1,25.5,1,2,3
5059723,1,27.49,1,2,3
5059746,1,4.99,1,1,2
5059785,3,92.7,2,3,5
5059847,2,80,2,3,5
5059879,1,57.5,1,3,4
5059899,1,29.75,1,2,3
5059918,1,58.5,1,3,4
5059965,1,15,1,1,2
5060005,2,84,2,3,5
5060037,2,23.98,2,1,3
5060041,1,30,1,2,3
5060052,1,38.99,1,2,3
5060068,1,50,1,2,3
5060152,3,84.99,2,3,5
5060185,1,27,1,2,3
5060190,2,140,2,3,5
5060220,1,6.49,1,1,2
5060284,1,23,1,1,2
5060350,1,146.63,1,3,4
5060355,2,185,2,3,5
5060400,1,71.25,1,3,4
5060633,8,2885,2,3,5
5060638,1,10.49,1,1,2
5060662,2,83.5,2,3,5
5060673,1,31.25,1,2,3
5060676,1,30,1,2,3
5060697,1,10.99,1,1,2
5060707,1,10.99,1,1,2
5060722,1,15,1,1,2
5060730,1,12.99,1,1,2
5060816,3,153.5,2,3,5
5060825,2,88.98,2,3,5
5060830,1,55,1,3,4
5060837,3,118.73,2,3,5
5060865,1,55,1,3,4
5060867,1,55.25,1,3,4
5060873,1,30,1,2,3
5060967,2,103,2,3,5
5060982,1,34.99,1,2,3
5061010,1,41.25,1,2,3
5061019,2,144.99,2,3,5
5061043,1,17,1,1,2
5061048,1,55,1,3,4
5061070,2,17.14,2,1,3
5061072,3,121,2,3,5
5061083,2,159.5,2,3,5
5061113,1,10.49,1,1,2
5061162,1,6.99,1,1,2
5061164,3,87.49,2,3,5
5061168,2,37.98,2,2,4
5061215,2,81,2,3,5
5061266,2,66.74,2,3,5
5061276,5,243.24,2,3,5
5061374,1,45,1,2,3
5061418,1,14.99,1,1,2
5061443,1,6.99,1,1,2
5061452,4,260.75,2,3,5
5061491,2,72.5,2,3,5
5061685,1,103.5,1,3,4
5061794,1,55,1,3,4
5061867,1,14.49,1,1,2
5061876,2,42.99,2,2,4
5061881,2,92.14,2,3,5
5061937,1,72,1,3,4
5061950,1,50,1,2,3
5061961,1,50,1,3,4
5061966,1,75,1,3,4
5061987,1,26,1,2,3
5061994,1,27.99,1,2,3
5062000,1,40,1,2,3
5062012,1,16.5,1,1,2
5062021,2,77.5,2,3,5
5062166,1,46,1,2,3
5062169,1,30,1,2,3
5062173,1,10.12,1,1,2
5062184,1,19.99,1,1,2
5062188,1,101,1,3,4
5062207,1,17.5,1,1,2
5062257,1,43.75,1,2,3
5062290,1,90,1,3,4
5062293,1,12.99,1,1,2
5062412,1,27.49,1,2,3
5062453,1,9.99,1,1,2
5062520,1,27.63,1,2,3
5062524,1,10.99,1,1,2
5062613,1,70,1,3,4
5062804,1,20,1,1,2
5062832,2,58.74,2,3,5
5062876,5,265,2,3,5
5062881,1,27.5,1,2,3
5062890,4,94.48,2,3,5
5062900,1,8.49,1,1,2
5062905,1,45,1,2,3
5062930,1,27,1,2,3
5062946,1,23.49,1,1,2
5062952,1,8.99,1,1,2
5062984,2,74.99,2,3,5
5063031,2,89,2,3,5
5063097,1,50,1,3,4
5063160,1,39.99,1,2,3
5063244,2,150,2,3,5
5063361,1,10.99,1,1,2
5063394,1,60,1,3,4
5063407,1,12.99,1,1,2
5063481,2,49.24,2,2,4
5063491,1,9.99,1,1,2
5063506,1,25,1,2,3
5063511,1,55,1,3,4
5063535,3,101.5,2,3,5
5063614,1,15,1,1,2
5063619,1,11.99,1,1,2
5063720,1,58.5,1,3,4
5063722,1,30,1,2,3
5063728,1,15.99,1,1,2
5063739,1,6.99,1,1,2
5063744,1,45,1,2,3
5063761,1,15,1,1,2
5063790,1,35,1,2,3
5063799,1,70,1,3,4
5063837,1,50,1,3,4
5063846,1,38,1,2,3
5063854,2,90,2,3,5
5063960,2,42,2,2,4
5063967,1,15,1,1,2
5063973,1,34.5,1,2,3
5064039,1,40,1,2,3
5064057,1,14.99,1,1,2
5064141,1,30,1,2,3
5064188,1,11.99,1,1,2
5064211,1,14.24,1,1,2
5064271,1,9.49,1,1,2
5064320,1,30,1,2,3
5064333,1,32.75,1,2,3
5064345,1,35,1,2,3
5064347,2,60,2,3,5
5064368,4,75.49,2,3,5
5064397,1,65,1,3,4
5064440,2,92.99,2,3,5
5064515,1,20,1,1,2
5064643,1,38.25,1,2,3
5064772,1,55,1,3,4
5064805,1,70,1,3,4
5064877,1,35,1,2,3
5064917,4,111.98,2,3,5
5064930,1,31,1,2,3
5064981,1,40,1,2,3
5065031,1,28.5,1,2,3
5065038,1,16.49,1,1,2
5065043,2,165,2,3,5
5065048,4,168.24,2,3,5
5065103,1,5.99,1,1,2
5065112,1,35,1,2,3
5065119,1,12.99,1,1,2
5065123,1,23,1,1,2
5065243,2,64,2,3,5
5065287,1,25,1,2,3
5065341,1,45,1,2,3
5065353,2,60,2,3,5
5065383,3,80.49,2,3,5
5065384,1,19.99,1,1,2
5065419,1,12.49,1,1,2
5065431,1,72,1,3,4
5065486,1,14.49,1,1,2
5065517,2,80,2,3,5
5065561,1,19.99,1,1,2
5065602,1,45,1,2,3
5065619,2,50,2,3,5
5065644,1,29.99,1,2,3
5065694,1,15,1,1,2
5065792,1,25,1,2,3
5065941,1,24.99,1,1,2
5065953,1,20,1,1,2
5065994,2,29.68,2,2,4
5065999,2,18.48,2,1,3
5066021,1,58,1,3,4
5066081,1,45,1,2,3
5066082,1,72.5,1,3,4
5066163,1,27.49,1,2,3
5066167,1,20,1,1,2
5066205,1,47.5,1,2,3
5066241,1,12.99,1,1,2
5066266,1,50,1,2,3
5066270,1,90,1,3,4
5066336,1,55,1,3,4
5066364,1,30,1,2,3
5066379,1,26.5,1,2,3
5066395,2,55,2,3,5
5066421,2,29.24,2,2,4
5066487,1,42.5,1,2,3
5066508,1,36,1,2,3
5066527,1,32.5,1,2,3
5066528,1,45,1,2,3
5066565,1,32.5,1,2,3
5066609,4,106.98,2,3,5
5066619,2,47.99,2,2,4
5066639,1,57,1,3,4
5066710,1,23.8,1,1,2
5066734,1,20.49,1,1,2
5066767,1,29.99,1,2,3
5066858,1,10.59,1,1,2
5066880,2,61,2,3,5
5066955,1,15.49,1,1,2
5066959,1,40,1,2,3
5067003,1,27,1,2,3
5067006,1,12.99,1,1,2
5067066,1,45,1,2,3
5067137,1,50,1,2,3
5067155,1,14.99,1,1,2
5067178,2,107,2,3,5
5067203,1,40,1,2,3
5067332,1,85,1,3,4
5067337,1,35,1,2,3
5067421,1,8.99,1,1,2
5067425,1,19.99,1,1,2
5067486,2,41.99,2,2,4
5067506,2,78,2,3,5
5067533,2,45,2,2,4
5067596,1,25,1,2,3
5067614,6,176.29,2,3,5
5067646,1,36.99,1,2,3
5067693,1,50,1,3,4
5067802,1,17.5,1,1,2
5067827,1,20.5,1,1,2
5067835,1,28.8,1,2,3
5067871,1,29.75,1,2,3
5067900,3,115.48,2,3,5
5067912,2,172.25,2,3,5
5067935,1,14.24,1,1,2
5068036,1,8.99,1,1,2
5068040,1,10.99,1,1,2
5068275,1,32.3,1,2,3
5068342,1,17.5,1,1,2
5068345,4,137.48,2,3,5
5068370,2,60.49,2,3,5
5068378,2,79.49,2,3,5
5068397,3,190,2,3,5
5068415,3,149.99,2,3,5
5068427,1,29.75,1,2,3
5068428,1,5.99,1,1,2
5068464,1,19.99,1,1,2
5068469,1,40,1,2,3
5068472,1,21,1,1,2
5068492,4,170.5,2,3,5
5068663,1,65,1,3,4
5068705,1,35,1,2,3
5068746,1,39.99,1,2,3
5068749,3,142.99,2,3,5
5068783,1,25,1,2,3
5068803,2,185,2,3,5
5068836,1,144,1,3,4
5068906,1,34.99,1,2,3
5068912,1,20.49,1,1,2
5068933,1,30,1,2,3
5068975,1,155,1,3,4
5068993,1,60,1,3,4
5069052,1,16.49,1,1,2
5069054,1,4,1,1,2
5069068,1,72,1,3,4
5069117,4,91.23,2,3,5
5069163,1,32.5,1,2,3
5069204,1,8.49,1,1,2
5069218,1,20.4,1,1,2
5069231,1,7.99,1,1,2
5069245,1,95,1,3,4
5069268,1,31.49,1,2,3
5069289,6,66.69,2,3,5
5069291,11,372.69,3,3,6
5069299,1,20,1,1,2
5069311,3,100,2,3,5
5069316,1,45,1,2,3
5069349,2,78.25,2,3,5
5069362,1,24.99,1,2,3
5069368,1,15,1,1,2
5069376,1,75,1,3,4
5069434,1,24.99,1,1,2
5069458,1,52.5,1,3,4
5069469,1,40,1,2,3
5069494,1,140,1,3,4
5069496,1,40,1,2,3
5069504,1,20,1,1,2
5069568,2,74.5,2,3,5
5069750,1,90,1,3,4
5069775,1,35,1,2,3
5069846,1,51.75,1,3,4
5069861,2,24.59,2,1,3
5069872,1,14.99,1,1,2
5069876,1,39.99,1,2,3
5069929,4,84.98,2,3,5
5069936,2,30,2,2,4
5070095,1,30,1,2,3
5070102,3,85.74,2,3,5
5070105,1,65,1,3,4
5070225,1,87,1,3,4
5070249,1,52.5,1,3,4
5070250,1,15,1,1,2
5070266,1,37.49,1,2,3
5070276,1,10.99,1,1,2
5070343,1,95,1,3,4
5070368,1,24,1,1,2
5070375,1,14.49,1,1,2
5070393,2,76,2,3,5
5070419,2,30,2,2,4
5070541,1,12.99,1,1,2
5070550,1,35,1,2,3
5070556,1,45,1,2,3
5070572,1,295,1,3,4
5070597,4,105.84,2,3,5
5070621,1,34.99,1,2,3
5070641,1,12.99,1,1,2
5070731,1,40.5,1,2,3
5070794,1,31,1,2,3
5070877,1,18.75,1,1,2
5070925,2,145,2,3,5
5070936,1,6.99,1,1,2
5070952,1,15.99,1,1,2
5070961,2,66.5,2,3,5
5070979,1,10.99,1,1,2
5070980,1,17.5,1,1,2
5071051,2,60,2,3,5
5071122,2,54.99,2,3,5
5071132,2,54.99,2,3,5
5071146,1,24.99,1,1,2
5071194,1,42.5,1,2,3
5071210,2,39.77,2,2,4
5071264,1,40,1,2,3
5071273,1,25.5,1,2,3
5071277,1,42.5,1,2,3
5071300,1,11.99,1,1,2
5071365,1,40,1,2,3
5071389,1,35,1,2,3
5071436,2,209,2,3,5
5071473,1,26.5,1,2,3
5071505,1,25,1,2,3
5071509,3,91.48,2,3,5
5071516,1,78.63,1,3,4
5071518,1,10.49,1,1,2
5071523,1,7.99,1,1,2
5071528,1,151,1,3,4
5071588,1,45,1,2,3
5071601,5,319.5,2,3,5
5071642,1,4.49,1,1,2
5071704,1,15.49,1,1,2
5071721,1,35,1,2,3
5071738,1,90,1,3,4
5071771,2,36.99,2,2,4
5071791,1,22.5,1,1,2
5071829,1,21.25,1,1,2
5071836,1,10,1,1,2
5071891,4,132.98,2,3,5
5071928,1,45,1,2,3
5071939,1,65,1,3,4
5071958,2,34.48,2,2,4
5072060,1,17.5,1,1,2
5072071,1,40,1,2,3
5072079,1,24.99,1,1,2
5072112,1,40.5,1,2,3
5072147,1,27.99,1,2,3
5072150,1,20,1,1,2
5072193,1,28.99,1,2,3
5072222,1,49.5,1,2,3
5072227,2,105.92,2,3,5
5072304,1,24.99,1,1,2
5072386,1,34.99,1,2,3
5072394,1,28,1,2,3
5072397,1,10.49,1,1,2
5072399,1,29.75,1,2,3
5072468,1,21.99,1,1,2
5072547,1,28,1,2,3
5072563,1,60,1,3,4
5072635,1,8.99,1,1,2
5072649,1,50,1,2,3
5072652,1,29.75,1,2,3
5072672,1,15,1,1,2
5072707,1,55,1,3,4
5072713,1,23.49,1,1,2
5072753,1,9.99,1,1,2
5072769,3,59.35,2,3,5
5072780,1,5.99,1,1,2
5072782,1,45,1,2,3
5072785,1,25.49,1,2,3
5072879,1,52.5,1,3,4
5072982,1,11.99,1,1,2
5073017,1,185,1,3,4
5073051,1,9.74,1,1,2
5073052,1,25,1,2,3
5073118,1,25,1,2,3
5073128,3,184,2,3,5
5073148,2,26.99,2,2,4
5073203,2,56.99,2,3,5
5073240,1,35,1,2,3
5073262,2,33,2,2,4
5073266,1,15,1,1,2
5073276,1,30,1,2,3
5073332,1,29.99,1,2,3
5073346,1,37.5,1,2,3
5073383,1,10.99,1,1,2
5073449,3,37.98,2,2,4
5073451,1,275,1,3,4
5073465,1,65,1,3,4
5073597,2,71.99,2,3,5
5073622,1,10.99,1,1,2
5073623,3,23.97,2,1,3
5073632,1,12.49,1,1,2
5073687,1,8.99,1,1,2
5073704,1,31.5,1,2,3
5073716,1,30.5,1,2,3
5073735,1,63,1,3,4
5073810,3,79.98,2,3,5
5073826,1,166.5,1,3,4
5073844,2,23.96,2,1,3
5073869,1,8.49,1,1,2
5073947,3,282.25,2,3,5
5073976,1,10.99,1,1,2
5074071,2,26,2,2,4
5074134,1,38.25,1,2,3
5074142,1,39.99,1,2,3
5074149,1,32.5,1,2,3
5074182,1,37.8,1,2,3
5074192,2,53.49,2,3,5
5074221,1,11.49,1,1,2
5074222,1,15,1,1,2
5074237,1,32,1,2,3
5074242,4,170.24,2,3,5
5074254,1,34,1,2,3
5074283,4,88.74,2,3,5
5074354,1,45,1,2,3
5074380,1,30,1,2,3
5074421,1,13.99,1,1,2
5074444,1,35,1,2,3
5074450,6,243.37,2,3,5
5074453,1,30,1,2,3
5074454,1,95,1,3,4
5074552,2,90,2,3,5
5074591,1,95,1,3,4
5074602,5,197.73,2,3,5
5074620,1,36.5,1,2,3
5074636,1,10.99,1,1,2
5074664,2,47,2,2,4
5074682,2,19.98,2,1,3
5074728,2,120,2,3,5
5074754,1,35,1,2,3
5074797,2,42.49,2,2,4
5074802,1,34.5,1,2,3
5074870,1,65,1,3,4
5074883,2,64.99,2,3,5
5074970,1,85,1,3,4
5074991,1,17.5,1,1,2
5075002,1,55,1,3,4
5075070,2,69.75,2,3,5
